filename,file,lineno,function,ncalls,tottime_s,cumtime_s,tottime_%,cumtime_%_vs_total_tottime,group
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,58,__init__,4,9.60E-06,9.60E-06,1.56E-05,1.56E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\common.py,common.py,568,require_length_match,6,2.70E-06,9.60E-06,4.38E-06,1.56E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\enum.py,enum.py,1514,__or__,2,5.20E-06,9.50E-06,8.44E-06,1.54E-05,other
~,~,0,<method 'close' of '_io.TextIOWrapper' objects>,4,9.30E-06,9.30E-06,1.51E-05,1.51E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\construction.py,construction.py,487,<listcomp>,1,3.00E-06,9.30E-06,4.87E-06,1.51E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,2776,new_block_2d,1,4.10E-06,9.30E-06,6.66E-06,1.51E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1319,disable,65,9.20E-06,9.20E-06,1.49E-05,1.49E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,275,__init__,36,9.10E-06,9.10E-06,1.48E-05,1.48E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\base.py,base.py,7754,maybe_extract_name,1,2.30E-06,9.00E-06,3.73E-06,1.46E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,2142,_getitem_when_not_present,2,3.60E-06,8.90E-06,5.85E-06,1.45E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\generic.py,generic.py,278,__init__,1,7.30E-06,8.80E-06,1.19E-05,1.43E-05,other
<string>,<string>,1,<lambda>,10,5.10E-06,8.70E-06,8.28E-06,1.41E-05,other
~,~,0,<method 'search' of 're.Pattern' objects>,2,8.40E-06,8.40E-06,1.36E-05,1.36E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,154,set_sense,4,4.10E-06,8.30E-06,6.66E-06,1.35E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,334,<lambda>,26,8.30E-06,8.30E-06,1.35E-05,1.35E-05,your code (other)
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,267,<setcomp>,1,8.20E-06,8.20E-06,1.33E-05,1.33E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,426,start,3,4.50E-06,8.20E-06,7.31E-06,1.33E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,132,__init__,4,7.60E-06,8.10E-06,1.23E-05,1.32E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\_config\config.py,config.py,127,_get_single_key,1,3.70E-06,8.00E-06,6.01E-06,1.30E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\global_set.py,global_set.py,89,__iter__,20,8.00E-06,8.00E-06,1.30E-05,1.30E-05,other
~,~,0,<method 'strip' of 'str' objects>,62,7.90E-06,7.90E-06,1.28E-05,1.28E-05,other
~,~,0,<built-in method highspy._core.setCallback>,1,7.80E-06,7.80E-06,1.27E-05,1.27E-05,other
~,~,0,<method '__exit__' of '_io._IOBase' objects>,2,7.70E-06,7.70E-06,1.25E-05,1.25E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,62,flush,4,4.60E-06,7.60E-06,7.47E-06,1.23E-05,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,268,<setcomp>,1,7.60E-06,7.60E-06,1.23E-05,1.23E-05,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\ipykernel\iostream.py,iostream.py,138,_event_pipe,8,7.60E-06,7.60E-06,1.23E-05,1.23E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,292,isclass,10,5.50E-06,7.50E-06,8.93E-06,1.22E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,83,<genexpr>,4,5.00E-06,7.40E-06,8.12E-06,1.20E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,912,createLock,2,4.40E-06,7.40E-06,7.14E-06,1.20E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,487,sense,3,6.20E-06,7.40E-06,1.01E-05,1.20E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,237,_releaseLock,13,5.40E-06,7.40E-06,8.77E-06,1.20E-05,other
~,~,0,<method 'join' of 'str' objects>,20,7.40E-06,7.40E-06,1.20E-05,1.20E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,274,__exit__,6,6.00E-06,7.30E-06,9.74E-06,1.19E-05,other
<frozen _collections_abc>,<frozen _collections_abc>,790,items,1,6.70E-06,7.30E-06,1.09E-05,1.19E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,259,__init__,3,6.50E-06,7.20E-06,1.06E-05,1.17E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,388,index_set,50,7.20E-06,7.20E-06,1.17E-05,1.17E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,2747,get_block_type,5,5.70E-06,7.10E-06,9.26E-06,1.15E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\expression.py,expression.py,145,set_value,4,6.30E-06,7.00E-06,1.02E-05,1.14E-05,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,732,_sanitize_str_dtypes,7,5.60E-06,6.90E-06,9.09E-06,1.12E-05,other
<frozen abc>,<frozen abc>,121,__subclasscheck__,2,1.60E-06,6.90E-06,2.60E-06,1.12E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\api.py,api.py,386,default_index,1,3.40E-06,6.90E-06,5.52E-06,1.12E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,845,_removeHandlerRef,2,3.10E-06,6.80E-06,5.03E-06,1.10E-05,other
~,~,0,<method 'cumsum' of 'numpy.ndarray' objects>,1,6.80E-06,6.80E-06,1.10E-05,1.10E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\_weakrefset.py,_weakrefset.py,39,_remove,2,5.30E-06,6.70E-06,8.61E-06,1.09E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,2555,add,3,6.20E-06,6.70E-06,1.01E-05,1.09E-05,other
~,~,0,<method 'rstrip' of 'str' objects>,68,6.60E-06,6.60E-06,1.07E-05,1.07E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,387,<listcomp>,8,6.40E-06,6.40E-06,1.04E-05,1.04E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2177,_grouping_func,6,3.60E-06,6.40E-06,5.85E-06,1.04E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,427,__init__,1,5.10E-06,6.40E-06,8.28E-06,1.04E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1270,__user_interrupt_event,18,6.30E-06,6.30E-06,1.02E-05,1.02E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,159,__init__,7,6.20E-06,6.20E-06,1.01E-05,1.01E-05,other
c:\Users\asus\miniconda3\envs\evcs\Lib\functools.py,functools.py,421,_unwrap_partial,14,4.80E-06,6.10E-06,7.79E-06,9.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\_asarray.py,_asarray.py,108,<setcomp>,4,5.20E-06,6.10E-06,8.44E-06,9.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,811,_newname,2,6.10E-06,6.10E-06,9.90E-06,9.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\base.py,base.py,82,shape,1,3.00E-06,6.00E-06,4.87E-06,9.74E-06,other
~,~,0,<built-in method highspy._core.getModelStatus>,1,5.90E-06,5.90E-06,9.58E-06,9.58E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,852,getname,2,4.00E-06,5.90E-06,6.49E-06,9.58E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\numerictypes.py,numerictypes.py,293,issubclass_,6,4.10E-06,5.90E-06,6.66E-06,9.58E-06,other
~,~,0,<built-in method builtins.next>,14,5.80E-06,5.80E-06,9.42E-06,9.42E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,279,__call__,44,5.70E-06,5.70E-06,9.26E-06,9.26E-06,other
~,~,0,<built-in method nt.cpu_count>,1,5.60E-06,5.60E-06,9.09E-06,9.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\enum.py,enum.py,1238,__deepcopy__,59,5.50E-06,5.50E-06,8.93E-06,8.93E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\bunch.py,bunch.py,123,__setattr__,6,5.50E-06,5.50E-06,8.93E-06,8.93E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,294,__call__,40,5.40E-06,5.40E-06,8.77E-06,8.77E-06,other
~,~,0,<built-in method _abc._abc_subclasscheck>,2,4.10E-06,5.30E-06,6.66E-06,8.61E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,326,local_name,2,4.60E-06,5.30E-06,7.47E-06,8.61E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\_config\config.py,config.py,635,_get_root,1,4.30E-06,5.20E-06,6.98E-06,8.44E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,271,__enter__,6,3.70E-06,5.10E-06,6.01E-06,8.28E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,202,_checkLevel,8,4.00E-06,5.10E-06,6.49E-06,8.28E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1646,addHandler,2,2.80E-06,4.90E-06,4.55E-06,7.96E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,149,NonNegativeInt,2,4.90E-06,4.90E-06,7.96E-06,7.96E-06,other
~,~,0,<method 'values' of 'mappingproxy' objects>,10,4.90E-06,4.90E-06,7.96E-06,7.96E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1278,cbSimplexInterrupt,2,4.90E-06,4.90E-06,7.96E-06,7.96E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\_weakrefset.py,_weakrefset.py,85,add,2,3.60E-06,4.70E-06,5.85E-06,7.63E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,221,_can_consolidate,4,2.50E-06,4.50E-06,4.06E-06,7.31E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\common.py,common.py,1341,is_ea_or_datetimelike_dtype,2,4.20E-06,4.40E-06,6.82E-06,7.14E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,286,_is_owned,6,2.60E-06,4.40E-06,4.22E-06,7.14E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,99,__init__,4,4.40E-06,4.40E-06,7.14E-06,7.14E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,416,extract_array,7,3.70E-06,4.30E-06,6.01E-06,6.98E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,538,parent_block,18,4.30E-06,4.30E-06,6.98E-06,6.98E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,350,lower,2,2.60E-06,4.20E-06,4.22E-06,6.82E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,280,_release_save,6,3.30E-06,4.20E-06,5.36E-06,6.82E-06,other
~,~,0,<method 'isidentifier' of 'str' objects>,18,4.20E-06,4.20E-06,6.82E-06,6.82E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\staleflag.py,staleflag.py,51,mark_all_as_stale,2,2.40E-06,4.10E-06,3.90E-06,6.66E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,862,_apply_operation,20,4.10E-06,4.10E-06,6.66E-06,6.66E-06,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\geom.py,geom.py,11,<dictcomp>,1,4.10E-06,4.10E-06,6.66E-06,6.66E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1428,__init__,10,4.10E-06,4.10E-06,6.66E-06,6.66E-06,other
~,~,0,<method 'reduce' of 'numpy.ufunc' objects>,1,4.00E-06,4.00E-06,6.49E-06,6.49E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\numeric.py,numeric.py,484,count_nonzero,1,2.60E-06,3.90E-06,4.22E-06,6.33E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,151,__init__,2,2.40E-06,3.90E-06,3.90E-06,6.33E-06,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,2868,extend_blocks,3,3.00E-06,3.90E-06,4.87E-06,6.33E-06,other
~,~,0,<method 'sort' of 'list' objects>,8,3.80E-06,3.80E-06,6.17E-06,6.17E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,359,constant,12,3.50E-06,3.80E-06,5.68E-06,6.17E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,92,__iter__,4,2.60E-06,3.80E-06,4.22E-06,6.17E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,140,__init__,4,3.80E-06,3.80E-06,6.17E-06,6.17E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,195,config,15,3.70E-06,3.70E-06,6.01E-06,6.01E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,2718,maybe_coerce_values,1,1.90E-06,3.70E-06,3.09E-06,6.01E-06,other
~,~,0,<built-in method highspy._core.startCallback>,3,3.60E-06,3.60E-06,5.85E-06,5.85E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,2722,name,36,3.60E-06,3.60E-06,5.85E-06,5.85E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,714,<listcomp>,4,3.00E-06,3.60E-06,4.87E-06,5.85E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,100,__exit__,2,1.40E-06,3.50E-06,2.27E-06,5.68E-06,other
~,~,0,<method 'fileno' of '_io.TextIOWrapper' objects>,4,3.50E-06,3.50E-06,5.68E-06,5.68E-06,other
~,~,0,<method '__contains__' of 'frozenset' objects>,18,3.50E-06,3.50E-06,5.68E-06,5.68E-06,membership checks
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\range.py,range.py,201,_simple_new,1,2.50E-06,3.50E-06,4.06E-06,5.68E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,755,_maybe_repeat,7,2.60E-06,3.40E-06,4.22E-06,5.52E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,931,set_value,2,1.80E-06,3.40E-06,2.92E-06,5.52E-06,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\relational_expr.py,relational_expr.py,619,_le_any_param,2,1.80E-06,3.40E-06,2.92E-06,5.52E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,504,contains_indices,6,2.80E-06,3.30E-06,4.55E-06,5.36E-06,membership checks
~,~,0,<method 'acquire' of '_thread.RLock' objects>,13,3.30E-06,3.30E-06,5.36E-06,5.36E-06,other
~,~,0,<built-in method highspy._core.getSolution>,1,3.30E-06,3.30E-06,5.36E-06,5.36E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,873,upper,1,1.40E-06,3.20E-06,2.27E-06,5.20E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1324,_make_invoke_excepthook,2,3.20E-06,3.20E-06,5.20E-06,5.20E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2285,<listcomp>,1,2.50E-06,3.20E-06,4.06E-06,5.20E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,685,_sanitize_non_ordered,7,2.50E-06,3.20E-06,4.06E-06,5.20E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,994,add_params,1,2.80E-06,3.10E-06,4.55E-06,5.03E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\range.py,range.py,999,__len__,7,2.40E-06,3.10E-06,3.90E-06,5.03E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\_config\config.py,config.py,676,_translate_key,1,2.60E-06,3.10E-06,4.22E-06,5.03E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,515,valid_model_component,30,3.00E-06,3.00E-06,4.87E-06,4.87E-06,other
~,~,0,<method 'flush' of '_io.TextIOWrapper' objects>,4,3.00E-06,3.00E-06,4.87E-06,4.87E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\base.py,base.py,84,<genexpr>,3,1.10E-06,3.00E-06,1.79E-06,4.87E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,398,__len__,2,1.80E-06,2.90E-06,2.92E-06,4.71E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\shape_base.py,shape_base.py,80,atleast_2d,1,2.40E-06,2.90E-06,3.90E-06,4.71E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,647,__init__,2,2.90E-06,2.90E-06,4.71E-06,4.71E-06,other
<frozen codecs>,<frozen codecs>,186,__init__,6,2.80E-06,2.80E-06,4.55E-06,4.55E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\common.py,common.py,1272,is_1d_only_ea_dtype,6,1.40E-06,2.80E-06,2.27E-06,4.55E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,575,is_set,18,2.80E-06,2.80E-06,4.55E-06,4.55E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,90,RLock,2,2.80E-06,2.80E-06,4.55E-06,4.55E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,282,constant,24,2.70E-06,2.70E-06,4.38E-06,4.38E-06,other
~,~,0,<built-in method highspy._core.changeObjectiveOffset>,1,2.70E-06,2.70E-06,4.38E-06,4.38E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\shape_base.py,shape_base.py,216,_vhstack_dispatcher,1,1.40E-06,2.60E-06,2.27E-06,4.22E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\enum.py,enum.py,1507,_get_value,6,2.10E-06,2.60E-06,3.41E-06,4.22E-06,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\geom.py,geom.py,12,<dictcomp>,1,2.50E-06,2.50E-06,4.06E-06,4.06E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,519,_process_bound,4,2.40E-06,2.40E-06,3.90E-06,3.90E-06,other
~,~,0,<method 'release' of '_thread.lock' objects>,12,2.40E-06,2.40E-06,3.90E-06,3.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\_config\__init__.py,__init__.py,55,using_string_dtype,2,2.40E-06,2.40E-06,3.90E-06,3.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\log.py,log.py,404,__init__,2,2.40E-06,2.40E-06,3.90E-06,3.90E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,482,__init__,6,2.30E-06,2.30E-06,3.73E-06,3.73E-06,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\scripts\destruction_reconstruction.py,destruction_reconstruction.py,24,__init__,1,2.30E-06,2.30E-06,3.73E-06,3.73E-06,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,646,__call__,2,2.00E-06,2.20E-06,3.25E-06,3.57E-06,other
~,~,0,<built-in method highspy._core.changeObjectiveSense>,1,2.20E-06,2.20E-06,3.57E-06,3.57E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1221,daemon,2,1.90E-06,2.20E-06,3.09E-06,3.57E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\construction.py,construction.py,481,ensure_wrapped_if_datetimelike,2,2.10E-06,2.20E-06,3.41E-06,3.57E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\inference.py,inference.py,334,is_hashable,1,1.80E-06,2.20E-06,2.92E-06,3.57E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,570,getname,4,2.10E-06,2.10E-06,3.41E-06,3.41E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,717,active,4,2.10E-06,2.10E-06,3.41E-06,3.41E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1206,daemon,4,2.10E-06,2.10E-06,3.41E-06,3.41E-06,other
~,~,0,<built-in method builtins.callable>,21,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\blocks.py,blocks.py,216,is_extension,4,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\typing.py,typing.py,2287,cast,22,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,480,__init__,4,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
~,~,0,<method 'append' of 'collections.deque' objects>,14,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
~,~,0,<method 'release' of '_thread.RLock' objects>,13,2.00E-06,2.00E-06,3.25E-06,3.25E-06,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,288,<listcomp>,1,2.00E-06,2.00E-06,3.25E-06,3.25E-06,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,1053,add_sos_constraints,1,1.60E-06,1.90E-06,2.60E-06,3.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,255,contains_indices,22,1.90E-06,1.90E-06,3.09E-06,3.09E-06,membership checks
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\base.py,base.py,592,_ensure_array,1,1.90E-06,1.90E-06,3.09E-06,3.09E-06,other
~,~,0,<built-in method highspy._core.getRunTime>,1,1.90E-06,1.90E-06,3.09E-06,3.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,583,writeOutputBuffer,4,1.90E-06,1.90E-06,3.09E-06,3.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,2730,annotation,18,1.90E-06,1.90E-06,3.09E-06,3.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,246,__init__,2,1.90E-06,1.90E-06,3.09E-06,3.09E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\timing.py,timing.py,929,_get_timer_from_stack,6,1.80E-06,1.80E-06,2.92E-06,2.92E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,475,ctype,14,1.80E-06,1.80E-06,2.92E-06,2.92E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,936,setLevel,2,8.00E-07,1.80E-06,1.30E-06,2.92E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1298,cbMipInterrupt,2,1.80E-06,1.80E-06,2.92E-06,2.92E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\multiarray.py,multiarray.py,1106,copyto,9,1.80E-06,1.80E-06,2.92E-06,2.92E-06,other
~,~,0,<built-in method builtins.all>,1,1.00E-06,1.70E-06,1.62E-06,2.76E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\bunch.py,bunch.py,98,set_name,2,8.00E-07,1.70E-06,1.30E-06,2.76E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,375,upper,2,9.00E-07,1.70E-06,1.46E-06,2.76E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1282,cbIpmInterrupt,2,1.70E-06,1.70E-06,2.76E-06,2.76E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,340,__init__,6,1.70E-06,1.70E-06,2.76E-06,2.76E-06,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\initializer.py,initializer.py,300,indices,2,1.30E-06,1.70E-06,2.11E-06,2.76E-06,other
